Product_ID;Product_Name;Category;Sale_Price_EUR;Cost_Price_EUR;Stock;Country_Origin;Brand;Color;Size;Gender
S001600;Jacket;Clothing;52,74;-35,86;180;Uruguay;Under Armour;Blue;S;Male
S001601;Jump Rope;Equipment;89,84;-51,21;484;Spain;Adidas;Black;S;Female
S001602;Leggings;Clothing;205,73;-129,61;410;Uruguay;Under Armour;White;L;Male
S001603;Backpack;Accessories;391,41;-242,67;187;Uruguay;Adidas;Black;M;Female
S001604;Belt;Accessories;57,82;-32,38;201;Spain;Puma;Black;XL;Male
S001605;Foam Roller;Equipment;152,86;-111,59;236;Mexico;Puma;Gray;L;Female
S001606;Gloves;Accessories;356,22;-220,86;454;Japan;Nike;Black;S;Male
S001607;Football shoes;Footwear;46,90;-32,36;195;Brazil;Adidas;Gray;XL;Female
S001608;Jacket;Clothing;108,14;-61,64;149;Mexico;Reebok;Blue;L;Male
S001609;Coat;Clothing;124,17;-95,61;159;Mexico;Under Armour;Gray;M;Female
S001610;Boots;Footwear;255,82;-140,70;492;Japan;Puma;Red;M;Male
S001611;Leggings;Clothing;298,16;-161,01;144;Mexico;Under Armour;Blue;L;Female
S001612;Boots;Footwear;356,61;-235,36;24;Germany;Reebok;White;M;Male
S001613;Towel;Accessories;442,83;-256,84;215;Germany;Nike;Green;L;Female
S001614;Sunglasses;Accessories;360,43;-248,70;164;Japan;Puma;Blue;S;Male
S001615;Boots;Footwear;116,23;-68,58;143;Germany;Adidas;Gray;L;Male
S001616;Backpack;Accessories;303,70;-215,63;334;Japan;Under Armour;Red;M;Female
S001617;T-shirt;Clothing;452,04;-348,07;486;Japan;Reebok;Gray;S;Male
S001618;Weight Discs;Equipment;31,20;-17,78;75;Mexico;Adidas;Black;M;Male
S001619;Cap;Accessories;497,18;-387,80;418;Brazil;Reebok;Green;XL;Male
S001620;Sneakers;Footwear;497,92;-278,84;492;EE.UU.;Under Armour;Green;L;Female
S001621;Rackets;Equipment;318,14;-222,70;252;Japan;Adidas;Gray;L;Female
S001622;Foam Roller;Equipment;55,26;-34,26;39;Spain;Reebok;Blue;S;Female
S001623;Jacket;Clothing;438,84;-280,86;179;Mexico;Reebok;Black;XL;Female
S001624;Bracelet;Accessories;306,47;-174,69;335;Spain;Under Armour;Red;M;Female
S001625;Pants;Clothing;363,59;-250,88;408;Australia;Under Armour;Blue;M;Male
S001626;Cap;Accessories;373,58;-205,47;404;Germany;Nike;Gray;S;Female
S001627;Balls;Equipment;172,79;-112,31;353;Brazil;Puma;Black;M;Male
S001628;Jacket;Clothing;167,42;-130,59;485;Mexico;Adidas;Gray;XL;Female
S001629;Weight Discs;Equipment;139,21;-91,88;52;Brazil;Nike;White;S;Male
S001630;Sandals;Footwear;13,62;-8,58;140;Spain;Reebok;Black;XL;Female
S001631;Running shoes;Footwear;118,62;-60,50;22;Mexico;Nike;Green;L;Male
S001632;Rackets;Equipment;471,46;-264,02;223;Germany;Nike;Gray;L;Male
S001633;Sunglasses;Accessories;360,97;-238,24;123;Spain;Under Armour;White;XL;Female
S001634;Sunglasses;Accessories;383,96;-238,06;362;Australia;Nike;White;XL;Female
S001635;Jump Rope;Equipment;54,83;-39,48;17;EE.UU.;Puma;Gray;XL;Male
S001636;Pants;Clothing;296,90;-169,23;217;Germany;Under Armour;Black;XL;Male
S001637;Shorts;Clothing;278,34;-211,54;394;Germany;Under Armour;Black;S;Male
S001638;Gloves;Accessories;375,19;-217,61;123;Spain;Puma;Green;S;Female
S001639;Football shoes;Footwear;131,02;-89,09;444;Spain;Reebok;Black;M;Female
S001640;Boots;Footwear;75,82;-38,67;419;Brazil;Under Armour;Gray;S;Male
S001641;Weight Discs;Equipment;282,67;-146,99;248;Japan;Reebok;Blue;L;Male
S001642;Belt;Accessories;473,77;-289,00;444;Japan;Nike;Black;M;Male
S001643;Running shoes;Footwear;455,67;-337,20;63;Germany;Reebok;Black;XL;Female
S001644;Towel;Accessories;286,81;-223,71;79;Japan;Puma;Blue;L;Male
S001645;Rackets;Equipment;235,46;-134,21;304;Australia;Nike;Black;L;Female
S001646;Pants;Clothing;212,00;-133,56;401;Uruguay;Reebok;Green;S;Female
S001647;Weight Discs;Equipment;362,03;-282,38;363;Japan;Puma;Blue;L;Female
S001648;Rackets;Equipment;135,91;-106,01;141;Uruguay;Puma;Gray;XL;Male
S001649;T-shirt;Clothing;499,85;-379,89;189;Australia;Reebok;Blue;XL;Male
S001650;Sneakers;Footwear;33,35;-26,01;101;Mexico;Under Armour;Blue;L;Male
S001651;Running shoes;Footwear;19,31;-13,13;78;Mexico;Nike;Gray;L;Male
S001652;Shorts;Clothing;481,55;-250,41;169;Australia;Adidas;Red;M;Male
S001653;Jacket;Clothing;361,43;-271,07;50;Spain;Reebok;Gray;S;Female
S001654;Balls;Equipment;216,43;-136,35;21;Japan;Under Armour;Green;M;Male
S001655;Bracelet;Accessories;350,16;-245,11;49;Mexico;Adidas;Blue;S;Male
S001656;Jump Rope;Equipment;319,08;-207,40;97;EE.UU.;Reebok;Blue;XL;Female
S001657;Yoga mat;Equipment;266,11;-196,92;221;Brazil;Puma;Blue;XL;Female
S001658;Boots;Footwear;316,26;-186,59;307;Japan;Reebok;Gray;XL;Female
S001659;Coat;Clothing;467,57;-317,95;293;EE.UU.;Under Armour;Blue;L;Female
S001660;Shorts;Clothing;308,12;-166,38;236;EE.UU.;Nike;Red;M;Female
S001661;Sandals;Footwear;46,13;-28,14;362;Australia;Nike;Blue;S;Female
S001662;Pants;Clothing;309,47;-164,02;350;Spain;Nike;Gray;M;Male
S001663;Rackets;Equipment;231,36;-143,44;304;Japan;Reebok;Blue;M;Female
S001664;Gloves;Accessories;101,92;-56,06;169;Brazil;Adidas;Red;L;Female
S001665;Yoga mat;Equipment;435,77;-296,32;230;Australia;Nike;Blue;XL;Female
S001666;Pants;Clothing;419,62;-323,11;385;Germany;Adidas;Blue;S;Male
S001667;Sneakers;Footwear;424,01;-228,97;222;Germany;Adidas;White;M;Female
S001668;Weight Discs;Equipment;25,70;-17,73;57;Australia;Puma;Black;L;Male
S001669;Pants;Clothing;394,63;-264,40;217;Germany;Reebok;Blue;XL;Male
S001670;Backpack;Accessories;304,31;-234,32;232;Japan;Adidas;Green;L;Male
S001671;Resitance bands;Equipment;390,37;-202,99;26;Brazil;Under Armour;Gray;XL;Female
S001672;Yoga mat;Equipment;401,43;-264,94;159;Japan;Nike;Gray;XL;Male
S001673;Towel;Accessories;179,09;-112,83;19;Brazil;Adidas;Gray;S;Female
S001674;Resitance bands;Equipment;50,67;-26,35;131;Spain;Puma;Red;L;Male
S001675;Rackets;Equipment;494,82;-311,74;326;Japan;Reebok;Blue;L;Male
S001676;T-shirt;Clothing;141,96;-89,43;75;Australia;Adidas;White;L;Male
S001677;Pants;Clothing;206,43;-103,22;360;Japan;Under Armour;Gray;S;Male
S001678;Boots;Footwear;217,26;-152,08;30;EE.UU.;Adidas;White;XL;Male
S001679;Cap;Accessories;210,41;-107,31;57;Japan;Puma;Red;L;Male
S001680;Balls;Equipment;414,42;-323,25;214;EE.UU.;Nike;Black;XL;Female
S001681;Shorts;Clothing;114,46;-73,25;364;Australia;Adidas;Green;M;Male
S001682;T-shirt;Clothing;286,00;-194,48;189;Mexico;Reebok;Black;L;Female
S001683;Gloves;Accessories;202,14;-117,24;43;Australia;Reebok;Green;S;Female
S001684;Sandals;Footwear;446,88;-277,07;436;Uruguay;Reebok;Red;L;Female
S001685;Resitance bands;Equipment;93,54;-56,12;312;EE.UU.;Under Armour;Gray;S;Male
S001686;Resitance bands;Equipment;146,56;-109,92;67;Spain;Under Armour;Blue;XL;Male
S001687;Resitance bands;Equipment;71,27;-46,33;450;Spain;Reebok;White;L;Female
S001688;Football shoes;Footwear;368,23;-290,90;103;EE.UU.;Under Armour;Green;XL;Male
S001689;Sunglasses;Accessories;228,57;-169,14;14;Mexico;Nike;Black;S;Male
S001690;Bracelet;Accessories;284,35;-193,36;68;Australia;Under Armour;Red;L;Male
S001691;Boots;Footwear;169,49;-89,83;135;EE.UU.;Under Armour;Red;M;Male
S001692;Shorts;Clothing;245,33;-179,09;215;Mexico;Puma;Red;XL;Female
S001693;Coat;Clothing;427,62;-307,89;198;Germany;Puma;Green;S;Male
S001694;Leggings;Clothing;284,89;-182,33;354;Uruguay;Adidas;Gray;XL;Female
S001695;Bracelet;Accessories;344,66;-237,82;483;Mexico;Nike;Black;L;Female
S001696;Gloves;Accessories;88,73;-44,37;269;Brazil;Adidas;Blue;XL;Female
S001697;Rackets;Equipment;73,51;-44,84;288;Japan;Under Armour;Red;L;Male
S001698;Balls;Equipment;21,24;-10,83;79;Australia;Reebok;White;L;Male
S001699;Boots;Footwear;354,78;-269,63;449;Japan;Adidas;Red;XL;Female
S001700;Foam Roller;Equipment;464,88;-292,87;38;Australia;Reebok;Green;M;Female
S001701;Running shoes;Footwear;192,95;-131,21;460;Japan;Nike;White;M;Male
S001702;Cap;Accessories;80,53;-43,49;495;Brazil;Puma;Gray;S;Female
S001703;Shorts;Clothing;119,64;-62,21;69;EE.UU.;Under Armour;White;M;Male
S001704;Sunglasses;Accessories;274,69;-153,83;341;Australia;Under Armour;Black;L;Female
S001705;Yoga mat;Equipment;233,39;-156,37;75;Japan;Reebok;Green;S;Male
S001706;Boots;Footwear;108,63;-55,40;10;EE.UU.;Nike;Black;M;Male
S001707;Sunglasses;Accessories;110,67;-56,44;204;Spain;Nike;White;M;Male
S001708;Cap;Accessories;379,81;-220,29;263;Germany;Puma;Red;XL;Female
S001709;Resitance bands;Equipment;358,04;-200,50;367;EE.UU.;Under Armour;Gray;L;Female
S001710;Sunglasses;Accessories;167,38;-105,45;455;Uruguay;Reebok;Black;L;Male
S001711;Rackets;Equipment;366,22;-289,31;382;Brazil;Puma;Red;M;Female
S001712;Sneakers;Footwear;70,28;-47,79;126;Uruguay;Puma;Blue;S;Female
S001713;Football shoes;Footwear;158,90;-104,87;280;Mexico;Nike;Blue;S;Male
S001714;Football shoes;Footwear;262,90;-168,26;173;EE.UU.;Under Armour;White;XL;Male
S001715;Sandals;Footwear;256,73;-195,11;215;Australia;Reebok;Black;S;Female
S001716;Jacket;Clothing;450,64;-324,46;214;Mexico;Reebok;Blue;S;Female
